term,docID
بینی,1954
بینی,318
بین‌اللملی,1098
بین‌الملل,231
بین‌الملل,41
بین‌الملل,302
بین‌الملل,40
بین‌الملل,429
بین‌المللی,2370
بین‌المللی,2110
بین‌المللی,435
بین‌المللی,1744
بین‌المللی,432
بین‌المللی,417
بین‌المللی,716
بین‌المللی,714
بین‌المللی,1720
بین‌المللی,432
بین‌المللی,231
بین‌المللی,1315
بین‌المللی,231
بین‌المللی,1067
بین‌المللی,60
بین‌المللی,568
بین‌المللی,1342
بین‌شهری,1761
بیهقی,989
بیهقی,1018
بیهوده,961
بیهوده,712
بیهوده,329
بیهوده,2238
بیهوده,1452
بیهودگی,1586
بیوتکنولوژی,2292
بیورن,2118
بیولوژی,405
بیولوژیست,681
بیولوژیک,1967
بیولوژیک,1278
بیولوژیک,398
بیولوژیک,916
بیولوژیک,1677
بیومتریک,723
بیومتریک,723
بیوه,416
بیوه,1101
بیوه‌مردان,1101
بیوولف,874
بیوگرافی,129
بیوگرافی,1439
بیوگرافی,711
بیوگرافی,980
بیوگرافی,1839
بیوگرافی,830
بیپروا,1300
بیچ,386
بیچاره,1636
بیچاره,130
بیچاره,946
بیچارگی,1721
بیژن,938
بیژن,2031
بیژن,2031
بیژن,488
بیژن,2031
بیژن,1647
بیژن,938
بیژن,938
بیکارانی,1806
بیکاره‌اند,1009
بیکاره‌ها,1009
بیکارگی,513
بیکاری,2186
بیکاری,1412
بیکاری,1553
بیکاری,769
بیکاری,406
بیکاری,246
بیکران,890
بیکران,719
بیکران,962
بیکران,1279
بیکرانگی,1170
بیکرزفلد,1315
بیکن,1091
بیگ,1876
بیگ,350
بیگاری,1873
بیگانه,879
بیگانه,1246
بیگانه,547
بیگانه,406
بیگانه,11
بیگانه,260
بیگانه,439
بیگانه,768
بیگانه,543
بیگانه,2056
بیگانه,1447
بیگانه,1792
بیگانه,202
بیگانه,2056
بیگانه,579
بیگانه,1792
بیگانه,1792
بیگانه,1395
بیگانه,2056
بیگانه,934
بیگانه,1792
بیگانه‌است,792
بیگانه‌اند,1124
بیگانگان,418
بیگانگان,1981
بیگانگان,1523
بیگانگان,776
بیگانگان,840
بیگانگی,1124
بیگاه,902
بیگناهی,375
بی‌آزار,806
بی‌آلایش,1946
بی‌آنکه,1332
بی‌آنکه,1282
بی‌اثر,1322
بی‌احساس,200
بی‌اختیار,2338
بی‌اخلاق,156
بی‌ادب,409
بی‌ادعا,1322
بی‌ارتباط,429
بی‌ارزش,2301
بی‌ارزش,414
بی‌اساس,1615
بی‌اساس,1810
بی‌اشتهایی,2301
بی‌اطلاع,1674
بی‌اطلاع,518
بی‌اعتنا,1115
بی‌اعتنایند,513
بی‌امان,2371
بی‌ام‌و,685
بی‌اهمیت,2301
بی‌اهمیت,1296
بی‌ایمان,496
بی‌ایمان,496
بی‌ایمان,496
بی‌بافت,885
بی‌برنامه,75
بی‌برنامه‌گی‌ها,75
بی‌برو,438
بی‌بندوباری,406
بی‌بهره,395
بی‌بهره,2795
بی‌بی,782
بی‌بی‌سی,691
بی‌تحرک,200
بی‌تردید,382
بی‌تردید,827
بی‌تردید,1605
بی‌تفاوت,482
بی‌ثابتی,1236
بی‌ثبات,446
بی‌ثمر,1598
بی‌ثمر,401
بی‌حالی‌,2301
بی‌حرکت,301
بی‌حوصلگی,2301
بی‌خانمان,1662
بی‌خبر,491
بی‌خبر,883
بی‌خبر,75
بی‌خبرانه,411
بی‌خشونتی,1074
بی‌خواب,271
بی‌خواب,404
بی‌خوابی‌,2301
بی‌خیال,320
بی‌دارو,107
بی‌دغدغه,1127
بی‌دفاع,75
بی‌دلیل,67
بی‌دلیل,1282
بی‌رحم,806
بی‌رحم,1678
بی‌رحم,1597
بی‌رنگ,2252
بی‌زبانه,339
بی‌سابقه,1717
بی‌سابقه,395
بی‌سابقه,418
بی‌سواد,406
بی‌سون,1742
بی‌سیم,659
بی‌سیم,748
بی‌سیم,739
بی‌شعور,727
بی‌شمار,1182
بی‌شمار,221
بی‌شمار,1820
بی‌شک,458
بی‌شک,610
بی‌شک,296
بی‌شکل,2252
بی‌طرف,325
بی‌طرف,1182
بی‌طرف,1182
بی‌طرفانه,371
بی‌طرفانه,1717
بی‌عدالت,513
بی‌عیب,1407
بی‌غم,1600
بی‌غیرت,1533
بی‌فایده,745
بی‌فروغ,1306
بی‌قاعده‌مندی,2284
بی‌قراری‌,2301
بی‌قواره,357
بی‌قید,409
بی‌مانند,592
بی‌مانند,547
بی‌مایه,547
بی‌مبالات,409
بی‌مخاطب,1166
بی‌مزه,1637
بی‌مسئولانه,496
بی‌مصرف,806
بی‌مصرف,745
بی‌معنی,133
بی‌معنی,62
بی‌مقدمه,1946
بی‌نام,411
بی‌نتیجه,429
بی‌نظم,409
بی‌نظیر,1881
بی‌نظیر,395
بی‌نقص,292
بی‌نقص‌گرایی,292
بی‌نهایت,910
بی‌همتا,357
بی‌همتا,458
بی‌همتا,1717
بی‌همتایید,414
بی‌هیچ,98
بی‌وزن,1674
بی‌وقفه,1294
بی‌پایان,1717
بی‌پرده,2076
بی‌پرده,188
بی‌پروا,1209
بی‌پیرایه,1018
بی‌پیرایه,1437
بی‌چیز,411
بی‌کران,1489
بی‌کفایت,292
بی‌کیفیت,1999
بی‌گمان,1384
بی‌گمان,2056
بی‌گمان,445
بی‌گناه,411
بی‌‌حال,271
بی‎ادبانه‎اش,1391
بی‎اهمیت,1391
بی‎شک,405
بی‏روحی,707
ب‍ا,880
ب‍‍اف‍ن‍ده‌,477
ت,2780
ت,1538
ت,1005
ت,310
ت,1011
تأتر,2291
تأثر,1071
تأثىر,1418
تأثیر,2026
تأثیر,1392
تأثیر,1067
تأثیر,511
تأثیر,1964
تأثیر,2353
تأثیر,548
تأثیر,1179
تأثیر,1862
تأثیر,1135
تأثیر,1964
تأثیر,486
تأثیر,1703
تأثیر,959
تأثیر,1879
تأثیر,1074
تأثیر,932
تأثیر,1135
تأثیر,1982
تأثیر,998
تأثیر,1071
تأثیر,1071
تأثیر,119
تأثیر,1147
تأثیر,240
تأثیر,265
تأثیر,965
تأثیر,1927
تأثیر,1365
تأثیر,2290
تأثیر,630
تأثیر,2290
تأثیر,1147
تأثیر,627
تأثیر,1404
تأثیر,54
تأثیر,2303
تأثیر,698
تأثیر,495
تأثیر,1028
تأثیر,727
تأثیر,1189
تأثیر,495
تأثیر,890
تأثیر,199
تأثیر,1825
تأثیر,1087
تأثیر,952
تأثیر,1974
تأثیر,890
تأثیر,2276
تأثیر,989
تأثیر,1265
تأثیر,1265
تأثیر,568
تأثیر,1614
تأثیر,197
تأثیر,1658
تأثیر,1566
تأثیر,1619
تأثیر,2672
تأثیر,1154
تأثیر,1063
تأثیر,2247
تأثیر,1980
تأثیر,1721
تأثیر,1063
تأثیر,178
تأثیرات,1619
تأثیرات,1226
تأثیرات,1135
تأثیرات,1236
تأثیرات,1135
تأثیرات,1135
تأثیرات,1135
تأثیرات,119
تأثیرات,2243
تأثیرات,816
تأثیرات,1711
تأثیرات,1135
تأثیرات,1236
تأثیرات,1217
تأثیرات,1135
تأثیرات,1135
تأثیرات,1135
تأثیرات,1326
تأثیرات,2141
تأثیرات,1135
تأثیراتی,815
تأثیراتی,1314
تأثیراتی,1135
تأثیرپذیرفته,1652
تأثیرپذیرى,1326
تأثیرپذیری,38
تأثیرگذار,628
تأثیرگذار,1348
تأثیرگذار,814
تأثیرگذار,2067
تأثیرگذار,989
تأثیرگذار,1125
تأثیرگذار,382
تأثیرگذار,1030
تأثیرگذار,910
تأثیرگذار,1189
تأثیرگذار,513
تأثیرگذار,770
تأثیرگذار,132
تأثیرگذار,167
تأثیرگذاری,382
تأثیرگذاری,637
تأثیرگزاری,1135
تأخیر,30
تأخیرانداختن,1472
تأسف,958
تأسف,6
تأسیس,511
تأسیس,2154
تأسیس,1453
تأسیس,628
تأسیس,417
تأسیس,1293
تأسیس,1293
تأسیس,912
تأسیسات,426
تألیف,1102
تألیف,1581
تألیف,336
تألیف,393
تألیف,39
تألیف,362
تألیف,181
تألیف,660
تألیف,336
تألیف,38
تألیف,1102
تألیف,2003
تألیف,148
تألیف,633
تألیف,992
تألیف,2617
تألیف,1057
تألیف,703
تألیف,703
تألیف,670
تألیف,791
تألیف,17
تألیف,1846
تألیف,1018
تألیف,1018
تألیف,1018
تألیف,55
تألیف,701
تألیف,2265
تألیف,578
تألیف,833
تألیف,791
تألیف,89
تألیف,2567
تألیف,186
تألیف,897
تألیف,881
تألیف,104
تألیف,2003
تألیف,159
تألیف,1140
تألیف,924
تألیف,17
تألیف,2003
تألیف,1558
تألیف,1057
تألیف,2003
تألیف,464
تألیف,1815
تألیف,261
تألیف,2097
تألیف,930
تألیفات,1102
تألیفات,2617
تألیفات,660
تألیفات,1030
تألیفات,1658
تألیفات,1633
تأمل,332
تأمل,547
تأمل,1563
تأمل,702
تأمل,2096
تأمل,2239
تأمل,588
تأمل,1494
تأملات,1221
تأملات,1633
تأمین,701
تأمین,265
تأمین,128
تأمین,893
تأمین,265
تأمین,369
تأمین,1505
تأمین,814
تأمین,474
تأمین,1293
تأمین,474
تأمین,1481
تأمین,814
تأمین,2342
تأمین,1720
تأمین,22
تأمین,814
تأمین,2355
تأمین‌کنندگان,156
تأویل,628
تأکید,1236
تأکید,2009
تأکید,1025
تأکید,28
تأکید,33
تأکید,342
تأکید,1116
تأکید,1135
تأکید,791
تأکید,84
تأکید,280
تأکید,66
تأکید,1248
تأکید,1614
تأکید,1248
تأکید,640
تأکید,1067
تأکید,1513
تأکید,737
تأکید,791
تأکیدات,738
تأیید,235
تأیید,1499
تأیید,1463
تأیید,940
تأیید,737
تأیید,383
تأیید,1836
تأیید,2190
تأیید,494
تأیید,474
تأیید,1166
تأیید,1063
تئاتر,1620
تئاتر,311
تئاتر,357
تئاتر,776
تئاتر,1468
تئاتر,1293
تئاتر,1555
تئاتر,2445
تئاتر,682
تئاتر,1620
تئاتر,272
تئاتر,1256
تئاتر,1620
تئاتر,1620
تئاتر,245
تئاتر,245
تئاتر,272
تئاتر,1620
تئاترش,245
تئاترش,245
تئاترشهر,1944
تئاتری,1620
تئو,839
تئودور,1839
تئوری,2421
تئوری,66
تئوری,1370
تئوری,111
تئوری,1901
تئوری,710
تئوری,2659
تئوری,301
تئوری,2121
تئوری,1858
تئوری,1120
تئوری,839
تئوری,839
تئوری,2633
تئوری,839
تئوری,1858
تئوری,2420
تئوری,1699
تئوری,2419
تئوری,2737
تئوری,1858
تئوری,2179
تئوری,2141
تئوری,1375
تئوریزه‌,119
تئوریسین,42
تئوریهاى,2096
تئوریهای,635
تئوری‌های,1067
تئوری‌های,2118
تئوری‌های,1135
تئوری‌های,403
تئوری‌هایی,64
تا,333
تا,1318
تائب,1644
تائوئیسم,1906
تائید,653
تائید,183
تائیس,860
تائیس,860
تائیس,860
تااز,2795
تاب,293
تاب,2094
تاب,75
تاب,705
تاب,581
تاب,713
تاب,1818
تاب,1432
تابد,1233
تابدار,549
تابستان,589
تابستان,2296
تابستان,1613
تابستان,1957
تابستان,1304
تابستان,2296
تابستان,2007
تابستان,462
تابستان,1323
تابستان,1443
تابستان,290
تابستان,290
تابستان,1165
تابش,1784
تابش,847
تابش,1734
تابش,70
تابش,1784
تابش,165
تابش,661
تابش,165
تابش,1538
تابع,2620
تابع,1222
تابع,213
تابع,2620
تابع,213
تابع,213
تابع,1222
تابع,2620
تابع,2620
تابع,1128
تابعیت,1425
تابعیت,1981
تابلو,2307
تابلو,252
تابلو,252
تابلو,27
تابلو,252
تابلو,252
تابلو,216
تابلو,2358
"تابلوها,۴",2019
تابناک,830
تابنده,1389
تابندگی,2039
تابه,521
تابه,1244
تابه‌حال,295
تابه‌حال,124
تابو,408
تابو,117
تابو,1431
تابو,1956
تابو,18
تابوت,1347
تابوت,1218
تابیدن,1806
تابیده,481
تات,2211
تاتار,1638
تاتار,1638
تاتار,886
تاتار,1638
تاتار,1638
تاتار,147
تاثیر,2192
تاثیر,585
تاثیر,1441
تاثیر,972
تاثیر,1108
تاثیر,394
تاثیر,1886
تاثیر,1204
تاثیر,320
تاثیر,900
تاثیر,1229
تاثیر,1709
تاثیر,384
تاثیر,381
تاثیر,1003
تاثیر,1404
تاثیر,1935
تاثیر,1599
تاثیر,2235
تاثیر,721
تاثیر,589
تاثیر,1764
تاثیر,1204
تاثیر,1401
تاثیر,647
تاثیر,2058
تاثیر,671
تاثیر,1535
تاثیر,62
تاثیر,1532
تاثیر,460
تاثیر,440
تاثیر,1351
تاثیر,650
تاثیر,421
تاثیر,681
تاثیر,1484
تاثیر,2167
تاثیر,1191
تاثیر,2063
تاثیر,563
تاثیر,1091
تاثیر,2191
تاثیر,1040
تاثیر,1041
تاثیر,1321
تاثیر,601
تاثیر,1073
تاثیر,286
تاثیر,320
تاثیر,2064
تاثیر,238
تاثیر,2142
تاثیر,1614
تاثیر,752
تاثیر,1122
تاثیر,1899
تاثیر,1722
تاثیر,955
تاثیر,72
تاثیر,2325
تاثیر,1204
تاثیر,1814
تاثیر,1537
تاثیر,892
تاثیر,1263
تاثیر,1200
تاثیر,149
تاثیر,372
تاثیر,1265
تاثیر,555
تاثیر,1728
تاثیر,1530
تاثیر,2788
تاثیر,1012
تاثیر,2207
تاثیر,1589
تاثیر,2117
تاثیر,939
تاثیر,2292
تاثیر,359
تاثیر,1145
تاثیرات,518
تاثیرات,2145
تاثیرات,1286
تاثیرات,1191
تاثیرات,996
تاثیرات,971
تاثیرات,546
تاثیرات,250
تاثیرات,1889
تاثیرات,2050
تاثیرات,163
تاثیرات,1341
تاثیرات,1044
تاثیرات,990
تاثیرتئوری,372
تاثیرش,510
تاثیرگذار,1967
تاثیرگذار,1340
تاثیرگذار,1642
تاثیرگذار,1047
تاثیرگذار,1607
تاثیرگذار,121
تاثیرگذار,2002
تاثیرگذار,1532
تاثیرگذار,359
تاثیرگذار,372
تاثیرگذار,359
تاثیرگذار,657
تاثیرگذار,1920
تاثیرگذار,2034
تاثیرگذار,372
تاثیرگذارترین,1097
تاثیرگذارترین,1607
تاثیرگذارى,96
تاثیرگذاری,372
تاثیرگذار‌تر,87
تاثیرگذار‌تر,709
تاثیری,668
تاثیری,394
تاثیری,663
تاثیری,1575
تاثیری,1624
تاثیری,2214
تاثیری,1967
تاج,509
تاج,508
تاج,508
تاج,1956
تاج,2020
تاج,1774
تاجدار,1774
تاجدار,1774
تاجدار,1774
تاجدار,1774
تاجر,795
تاجر,961
تاجر,794
تاجر,766
تاجگذاری,44
تاجگذاری,44
تاجگذاری,44
تاجگذاری,44
تاجگذاری,44
تاجگذاری,44
تاجگذاری,44
تاجیک,1765
تاجیک,1906
تاجیک,453
تاجیکستان,32
تاجیکستان,502
تاجیکستان,1181
تاجیکستان,985
"تاجیکستان,–",410
تاج‏,1326
تاحد,604
تاحد,2179
تاحدودی,113
تاحدودی,1053
تاحروف,1990
تاخت,1378
تاختن,428
تاختند,886
تاخری,370
تاخیر,279
تاخیر,2064
تاخیر,639
تادوز,1492
تار,1971
تار,339
تار,1296
تار,1499
تار,1970
تار,2008
تار,1176
تار,2113
تار,315
تار,1868
تار,799
تار,404
تار,885
تار,885
تاراتو,1985
تاراج,1139
تاراج,1176
تاراج,2337
تارتاروس,1963
تارعنکبوت,1276
تارنما,2269
تارنویس,2229
تاره,405
تاریخ,1936
تاریخ,1912
تاریخ,877
تاریخ,653
تاریخ,456
تاریخ,566
تاریخ,1086
تاریخ,1129
تاریخ,653
تاریخ,1478
تاریخ,902
تاریخ,827
تاریخ,503
تاریخ,1936
تاریخ,1052
تاریخ,652
تاریخ,1936
تاریخ,1499
تاریخ,456
تاریخ,1499
تاریخ,2202
تاریخ,1936
تاریخ,653
تاریخ,652
تاریخ,622
تاریخ,622
تاریخ,622
تاریخ,622
تاریخ,1200
